n,a,m2,contagious_set,computation_time,timestamp
105,61,8,"[0, 20, 41, 67, 69, 76, 97, 99]",0.04289388656616211,2025-12-17T21:46:40.038872
105,62,7,"[3, 25, 71, 77, 83, 89, 91]",0.026607275009155273,2025-12-17T21:46:40.065581
105,64,7,"[3, 25, 71, 77, 83, 89, 91]",0.0408015251159668,2025-12-17T21:46:40.106493
105,65,5,"[14, 34, 68, 87, 96]",0.017670154571533203,2025-12-17T21:46:40.124267
105,67,3,"[0, 35, 70]",0.003602266311645508,2025-12-17T21:46:40.127968
105,68,3,"[35, 75, 103]",0.005312681198120117,2025-12-17T21:46:40.133329
105,70,31,"[1, 9, 13, 20, 25, 30, 32, 36, 37, 38, 44, 45, 48, 49, 54, 56, 58, 59, 61, 69, 73, 75, 77, 81, 85, 86, 89, 101, 102, 103, 104]",0.2664828300476074,2025-12-17T21:46:40.399879
105,71,2,"[3, 77]",0.0025298595428466797,2025-12-17T21:46:40.402522
105,73,3,"[0, 35, 70]",0.003614664077758789,2025-12-17T21:46:40.406226
105,74,5,"[20, 26, 45, 47, 85]",0.014438867568969727,2025-12-17T21:46:40.420720
105,76,6,"[20, 35, 46, 48, 58, 81]",0.022455692291259766,2025-12-17T21:46:40.443258
105,77,7,"[11, 13, 17, 69, 75, 86, 94]",0.027076005935668945,2025-12-17T21:46:40.470435
105,79,8,"[4, 11, 13, 54, 69, 75, 86, 94]",0.036435842514038086,2025-12-17T21:46:40.506976
105,80,7,"[0, 9, 28, 29, 70, 75, 90]",0.03388547897338867,2025-12-17T21:46:40.540968
105,82,7,"[28, 41, 71, 81, 87, 88, 98]",0.03175950050354004,2025-12-17T21:46:40.572838
105,83,8,"[27, 40, 50, 58, 63, 82, 83, 91]",0.04125642776489258,2025-12-17T21:46:40.614195
105,85,6,"[0, 17, 34, 51, 68, 85]",0.019129514694213867,2025-12-17T21:46:40.633426
105,86,6,"[13, 38, 64, 77, 80, 81]",0.025376558303833008,2025-12-17T21:46:40.658897
105,88,6,"[0, 17, 34, 51, 68, 85]",0.018291711807250977,2025-12-17T21:46:40.677279
105,89,6,"[0, 41, 62, 67, 76, 99]",0.023784160614013672,2025-12-17T21:46:40.701161
105,91,8,"[0, 20, 35, 43, 54, 89, 97, 103]",0.0430455207824707,2025-12-17T21:46:40.744387
105,92,8,"[8, 10, 30, 62, 72, 93, 97, 104]",0.04433393478393555,2025-12-17T21:46:40.788825
105,94,8,"[0, 13, 22, 33, 58, 64, 92, 97]",0.04896831512451172,2025-12-17T21:46:40.837895
105,95,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.037420034408569336,2025-12-17T21:46:40.875416
105,97,7,"[3, 25, 71, 77, 83, 89, 91]",0.031171321868896484,2025-12-17T21:46:40.906759
105,98,7,"[0, 1, 2, 3, 4, 5, 6]",0.028320789337158203,2025-12-17T21:46:40.935177
105,100,5,"[0, 1, 2, 3, 4]",0.014327049255371094,2025-12-17T21:46:40.949602
105,101,4,"[0, 1, 2, 3]",0.008708000183105469,2025-12-17T21:46:40.958405
105,103,3,"[0, 1, 2]",0.004166126251220703,2025-12-17T21:46:40.962639
105,104,2,"[31, 35]",0.0019915103912353516,2025-12-17T21:46:40.964686
106,1,2,"[31, 35]",0.0020279884338378906,2025-12-17T21:46:40.966785
106,2,3,"[0, 1, 2]",0.004152536392211914,2025-12-17T21:46:40.970985
106,4,4,"[0, 1, 2, 3]",0.009321212768554688,2025-12-17T21:46:40.980364
106,5,4,"[17, 18, 31, 33]",0.012059450149536133,2025-12-17T21:46:40.992502
106,6,2,"[0, 3]",0.0016641616821289062,2025-12-17T21:46:40.994261
106,7,7,"[0, 1, 2, 3, 4, 5, 6]",0.026539087295532227,2025-12-17T21:46:41.020851
106,8,7,"[0, 13, 22, 33, 64, 92, 97]",0.03520774841308594,2025-12-17T21:46:41.056157
106,9,3,"[0, 3, 12]",0.005545139312744141,2025-12-17T21:46:41.061813
106,10,8,"[28, 53, 57, 69, 75, 83, 89, 91]",0.037544965744018555,2025-12-17T21:46:41.099493
106,11,7,"[8, 16, 68, 84, 97, 98, 104]",0.03633689880371094,2025-12-17T21:46:41.135930
106,12,3,"[0, 97, 103]",0.005911350250244141,2025-12-17T21:46:41.141947
106,13,8,"[13, 22, 38, 64, 77, 80, 81, 97]",0.044298648834228516,2025-12-17T21:46:41.186352
106,14,5,"[22, 33, 64, 92, 97]",0.018035173416137695,2025-12-17T21:46:41.204492
106,15,5,"[5, 8, 29, 84, 90]",0.014506101608276367,2025-12-17T21:46:41.219107
106,16,5,"[3, 29, 64, 71, 77]",0.0134429931640625,2025-12-17T21:46:41.232643
106,17,7,"[3, 25, 71, 77, 83, 89, 91]",0.027024507522583008,2025-12-17T21:46:41.259737
106,18,5,"[0, 21, 42, 63, 84]",0.013354301452636719,2025-12-17T21:46:41.273192
106,19,8,"[8, 20, 48, 49, 54, 76, 87, 101]",0.04377412796020508,2025-12-17T21:46:41.317061
106,20,5,"[25, 39, 51, 85, 91]",0.018552541732788086,2025-12-17T21:46:41.335720
106,21,7,"[3, 25, 71, 77, 83, 89, 91]",0.026929140090942383,2025-12-17T21:46:41.362751
106,22,8,"[5, 8, 24, 46, 73, 79, 84, 90]",0.038779258728027344,2025-12-17T21:46:41.401675
106,23,4,"[0, 26, 52, 78]",0.007704019546508789,2025-12-17T21:46:41.409481
106,24,7,"[3, 25, 71, 77, 83, 89, 91]",0.028010845184326172,2025-12-17T21:46:41.437559
106,25,4,"[34, 68, 87, 96]",0.011339187622070312,2025-12-17T21:46:41.448997
106,26,7,"[3, 25, 71, 77, 83, 89, 91]",0.025638103485107422,2025-12-17T21:46:41.474704
106,27,7,"[0, 15, 30, 45, 60, 75, 90]",0.02656102180480957,2025-12-17T21:46:41.501446
106,28,4,"[13, 69, 86, 94]",0.008359193801879883,2025-12-17T21:46:41.509907
106,29,6,"[3, 25, 29, 64, 71, 77]",0.02007269859313965,2025-12-17T21:46:41.530047
106,30,7,"[3, 25, 71, 77, 83, 89, 91]",0.028991222381591797,2025-12-17T21:46:41.559200
106,31,6,"[2, 14, 30, 39, 46, 103]",0.022795438766479492,2025-12-17T21:46:41.582118
106,32,6,"[13, 38, 64, 77, 80, 81]",0.02559804916381836,2025-12-17T21:46:41.607826
106,33,8,"[0, 21, 33, 36, 48, 49, 58, 100]",0.046799421310424805,2025-12-17T21:46:41.654732
106,34,8,"[0, 2, 9, 28, 29, 43, 70, 75]",0.04221391677856445,2025-12-17T21:46:41.697085
106,35,8,"[10, 40, 53, 66, 72, 74, 79, 84]",0.0478515625,2025-12-17T21:46:41.745052
106,36,9,"[0, 11, 22, 33, 44, 55, 66, 77, 88]",0.053002357482910156,2025-12-17T21:46:41.798304
106,37,8,"[0, 2, 9, 28, 29, 43, 70, 75]",0.045549631118774414,2025-12-17T21:46:41.843947
106,38,8,"[11, 13, 19, 27, 35, 43, 48, 97]",0.039170265197753906,2025-12-17T21:46:41.883240
106,39,6,"[19, 20, 25, 47, 69, 97]",0.025090932846069336,2025-12-17T21:46:41.908436
106,40,6,"[20, 35, 43, 54, 89, 103]",0.020064353942871094,2025-12-17T21:46:41.928592
106,41,7,"[3, 25, 71, 77, 83, 89, 91]",0.02678084373474121,2025-12-17T21:46:41.955482
106,42,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.03568100929260254,2025-12-17T21:46:41.991259
106,43,4,"[35, 48, 58, 81]",0.01171731948852539,2025-12-17T21:46:42.003075
106,44,6,"[28, 34, 71, 81, 87, 88]",0.020369529724121094,2025-12-17T21:46:42.023559
106,45,7,"[10, 12, 29, 35, 48, 58, 81]",0.029442310333251953,2025-12-17T21:46:42.053111
106,46,7,"[11, 13, 17, 69, 75, 86, 94]",0.02784562110900879,2025-12-17T21:46:42.081067
106,47,4,"[34, 68, 87, 96]",0.011170148849487305,2025-12-17T21:46:42.092339
106,48,7,"[19, 24, 27, 37, 62, 84, 91]",0.03679060935974121,2025-12-17T21:46:42.129251
106,49,7,"[11, 13, 17, 69, 75, 86, 94]",0.03064751625061035,2025-12-17T21:46:42.160111
106,50,2,"[0, 53]",0.0007789134979248047,2025-12-17T21:46:42.160992
106,51,6,"[28, 34, 71, 81, 87, 88]",0.022764921188354492,2025-12-17T21:46:42.183811
106,52,5,"[0, 1, 2, 3, 4]",0.013683557510375977,2025-12-17T21:46:42.197594
106,54,5,"[0, 1, 2, 3, 4]",0.014289140701293945,2025-12-17T21:46:42.211968
106,55,6,"[28, 34, 71, 81, 87, 88]",0.022716045379638672,2025-12-17T21:46:42.234874
106,56,2,"[0, 53]",0.00078582763671875,2025-12-17T21:46:42.235750
106,57,7,"[11, 13, 17, 69, 75, 86, 94]",0.029725074768066406,2025-12-17T21:46:42.265519
106,58,7,"[19, 24, 27, 37, 62, 84, 91]",0.03758955001831055,2025-12-17T21:46:42.303318
106,59,4,"[34, 68, 87, 96]",0.011190652847290039,2025-12-17T21:46:42.314615
106,60,7,"[11, 13, 17, 69, 75, 86, 94]",0.02856302261352539,2025-12-17T21:46:42.343265
106,61,7,"[10, 12, 29, 35, 48, 58, 81]",0.029604434967041016,2025-12-17T21:46:42.372972
106,62,6,"[28, 34, 71, 81, 87, 88]",0.020111083984375,2025-12-17T21:46:42.393183
106,63,4,"[35, 48, 58, 81]",0.010640621185302734,2025-12-17T21:46:42.403925
106,64,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.03648090362548828,2025-12-17T21:46:42.440528
106,65,7,"[3, 25, 71, 77, 83, 89, 91]",0.02887701988220215,2025-12-17T21:46:42.469518
106,66,6,"[20, 35, 43, 54, 89, 103]",0.020553112030029297,2025-12-17T21:46:42.490191
106,67,6,"[19, 20, 25, 47, 69, 97]",0.025908231735229492,2025-12-17T21:46:42.516204
106,68,8,"[11, 13, 19, 27, 35, 43, 48, 97]",0.040853023529052734,2025-12-17T21:46:42.557169
106,69,8,"[0, 2, 9, 28, 29, 43, 70, 75]",0.05410575866699219,2025-12-17T21:46:42.611379
106,70,9,"[0, 11, 22, 33, 44, 55, 66, 77, 88]",0.0581815242767334,2025-12-17T21:46:42.669712
106,71,8,"[10, 40, 53, 66, 72, 74, 79, 84]",0.053261756896972656,2025-12-17T21:46:42.723122
106,72,8,"[0, 2, 9, 28, 29, 43, 70, 75]",0.04215812683105469,2025-12-17T21:46:42.765394
106,73,8,"[0, 21, 33, 36, 48, 49, 58, 100]",0.04760336875915527,2025-12-17T21:46:42.813092
106,74,6,"[13, 38, 64, 77, 80, 81]",0.0255739688873291,2025-12-17T21:46:42.838773
106,75,6,"[2, 14, 30, 39, 46, 103]",0.023311376571655273,2025-12-17T21:46:42.862184
106,76,7,"[3, 25, 71, 77, 83, 89, 91]",0.029235363006591797,2025-12-17T21:46:42.891520
106,77,6,"[3, 25, 29, 64, 71, 77]",0.021440505981445312,2025-12-17T21:46:42.913076
106,78,4,"[13, 69, 86, 94]",0.00854802131652832,2025-12-17T21:46:42.921724
106,79,7,"[0, 15, 30, 45, 60, 75, 90]",0.026181936264038086,2025-12-17T21:46:42.948018
106,80,7,"[3, 25, 71, 77, 83, 89, 91]",0.0270082950592041,2025-12-17T21:46:42.975161
106,81,4,"[34, 68, 87, 96]",0.011245965957641602,2025-12-17T21:46:42.986505
106,82,7,"[3, 25, 71, 77, 83, 89, 91]",0.027942657470703125,2025-12-17T21:46:43.014522
106,83,4,"[0, 26, 52, 78]",0.0077838897705078125,2025-12-17T21:46:43.022405
106,84,8,"[5, 8, 24, 46, 73, 79, 84, 90]",0.03910064697265625,2025-12-17T21:46:43.061578
106,85,7,"[3, 25, 71, 77, 83, 89, 91]",0.02768111228942871,2025-12-17T21:46:43.089380
106,86,5,"[25, 39, 51, 85, 91]",0.019208669662475586,2025-12-17T21:46:43.108750
106,87,8,"[8, 20, 48, 49, 54, 76, 87, 101]",0.04335808753967285,2025-12-17T21:46:43.152206
106,88,5,"[0, 21, 42, 63, 84]",0.012524604797363281,2025-12-17T21:46:43.164846
106,89,7,"[3, 25, 71, 77, 83, 89, 91]",0.026555538177490234,2025-12-17T21:46:43.191495
106,90,5,"[3, 29, 64, 71, 77]",0.014219045639038086,2025-12-17T21:46:43.205886
106,91,5,"[5, 8, 29, 84, 90]",0.013981103897094727,2025-12-17T21:46:43.219960
106,92,5,"[22, 33, 64, 92, 97]",0.019394874572753906,2025-12-17T21:46:43.239438
106,93,8,"[13, 22, 38, 64, 77, 80, 81, 97]",0.045052528381347656,2025-12-17T21:46:43.284662
106,94,3,"[0, 97, 103]",0.006360769271850586,2025-12-17T21:46:43.291267
106,95,7,"[8, 16, 68, 84, 97, 98, 104]",0.03654050827026367,2025-12-17T21:46:43.327923
106,96,8,"[28, 53, 57, 69, 75, 83, 89, 91]",0.03735756874084473,2025-12-17T21:46:43.365388
106,97,3,"[0, 3, 100]",0.004682064056396484,2025-12-17T21:46:43.370159
106,98,7,"[0, 13, 22, 33, 64, 92, 97]",0.03545403480529785,2025-12-17T21:46:43.405667
106,99,7,"[0, 1, 2, 3, 4, 5, 6]",0.02715468406677246,2025-12-17T21:46:43.432945
106,100,2,"[0, 3]",0.0017266273498535156,2025-12-17T21:46:43.434837
106,101,4,"[17, 18, 31, 33]",0.012443065643310547,2025-12-17T21:46:43.447325
106,102,4,"[0, 1, 2, 3]",0.008520364761352539,2025-12-17T21:46:43.455909
106,104,3,"[0, 1, 2]",0.004107475280761719,2025-12-17T21:46:43.460092
106,105,2,"[31, 35]",0.0019958019256591797,2025-12-17T21:46:43.462139
107,1,2,"[31, 35]",0.0020046234130859375,2025-12-17T21:46:43.464219
107,2,3,"[0, 1, 2]",0.004194974899291992,2025-12-17T21:46:43.468448
107,4,4,"[0, 1, 2, 3]",0.009268522262573242,2025-12-17T21:46:43.477757
107,5,5,"[0, 1, 2, 3, 4]",0.013976335525512695,2025-12-17T21:46:43.491842
107,6,2,"[0, 3]",0.0016956329345703125,2025-12-17T21:46:43.493627
107,7,7,"[0, 1, 2, 3, 4, 5, 6]",0.027171611785888672,2025-12-17T21:46:43.520848
107,8,7,"[3, 25, 71, 77, 83, 89, 91]",0.03208017349243164,2025-12-17T21:46:43.553044
107,9,3,"[0, 3, 12]",0.004657745361328125,2025-12-17T21:46:43.557805
107,10,8,"[28, 53, 57, 69, 75, 83, 89, 91]",0.03993415832519531,2025-12-17T21:46:43.597799
107,11,9,"[9, 21, 34, 68, 77, 81, 82, 87, 89]",0.05836200714111328,2025-12-17T21:46:43.656262
107,12,4,"[0, 3, 15, 18]",0.00882411003112793,2025-12-17T21:46:43.665197
107,13,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.04332709312438965,2025-12-17T21:46:43.708623
107,14,6,"[0, 17, 34, 51, 68, 85]",0.01982569694519043,2025-12-17T21:46:43.728556
107,15,6,"[0, 3, 18, 21, 36, 39]",0.0189206600189209,2025-12-17T21:46:43.747596
107,16,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.03658342361450195,2025-12-17T21:46:43.784280
107,17,6,"[20, 34, 48, 59, 81, 88]",0.02118086814880371,2025-12-17T21:46:43.805563
107,18,5,"[0, 21, 42, 63, 84]",0.012498140335083008,2025-12-17T21:46:43.818176
107,19,6,"[21, 31, 68, 77, 81, 93]",0.02169513702392578,2025-12-17T21:46:43.839940
107,20,8,"[4, 11, 13, 54, 69, 75, 86, 94]",0.0411984920501709,2025-12-17T21:46:43.881225
107,21,7,"[3, 25, 71, 77, 83, 89, 91]",0.02818131446838379,2025-12-17T21:46:43.909505
107,22,5,"[16, 60, 70, 84, 98]",0.0187532901763916,2025-12-17T21:46:43.928357
107,23,5,"[0, 20, 37, 55, 58]",0.01850152015686035,2025-12-17T21:46:43.946965
107,24,7,"[3, 25, 71, 77, 83, 89, 91]",0.02824544906616211,2025-12-17T21:46:43.975322
107,25,7,"[12, 24, 31, 52, 60, 100, 103]",0.0324406623840332,2025-12-17T21:46:44.007879
107,26,4,"[0, 26, 52, 78]",0.008310317993164062,2025-12-17T21:46:44.016298
107,27,7,"[0, 15, 30, 45, 60, 75, 90]",0.02723836898803711,2025-12-17T21:46:44.043612
107,28,7,"[17, 23, 24, 35, 54, 57, 68]",0.03489542007446289,2025-12-17T21:46:44.078616
107,29,4,"[0, 26, 52, 78]",0.008219003677368164,2025-12-17T21:46:44.086950
107,30,9,"[5, 10, 15, 48, 58, 68, 70, 93, 103]",0.05714058876037598,2025-12-17T21:46:44.144182
107,31,6,"[0, 17, 34, 51, 68, 85]",0.018141984939575195,2025-12-17T21:46:44.162438
107,32,7,"[3, 25, 71, 77, 83, 89, 91]",0.03061389923095703,2025-12-17T21:46:44.193145
107,33,9,"[19, 20, 27, 35, 43, 54, 89, 97, 103]",0.05630898475646973,2025-12-17T21:46:44.249572
107,34,7,"[0, 2, 14, 41, 62, 67, 76]",0.032068729400634766,2025-12-17T21:46:44.281742
107,35,8,"[28, 53, 57, 69, 75, 83, 89, 91]",0.03740715980529785,2025-12-17T21:46:44.319256
107,36,8,"[0, 2, 41, 62, 67, 69, 76, 99]",0.04694223403930664,2025-12-17T21:46:44.366304
107,37,8,"[3, 11, 25, 27, 29, 64, 71, 77]",0.03823375701904297,2025-12-17T21:46:44.404640
107,38,7,"[14, 19, 20, 54, 80, 87, 101]",0.029580116271972656,2025-12-17T21:46:44.434328
107,39,6,"[27, 40, 50, 63, 82, 83]",0.022170543670654297,2025-12-17T21:46:44.456626
107,40,7,"[3, 25, 71, 77, 83, 89, 91]",0.028524160385131836,2025-12-17T21:46:44.485339
107,41,4,"[5, 58, 68, 93]",0.009862184524536133,2025-12-17T21:46:44.495314
107,42,7,"[28, 34, 48, 71, 81, 87, 88]",0.028974294662475586,2025-12-17T21:46:44.524365
107,43,7,"[3, 25, 71, 77, 83, 89, 91]",0.029215574264526367,2025-12-17T21:46:44.553677
107,44,5,"[5, 8, 24, 84, 90]",0.015291452407836914,2025-12-17T21:46:44.569074
107,45,6,"[0, 17, 34, 51, 68, 85]",0.019375324249267578,2025-12-17T21:46:44.588551
107,46,5,"[0, 20, 37, 55, 58]",0.01619434356689453,2025-12-17T21:46:44.604851
107,47,7,"[5, 10, 15, 48, 58, 68, 93]",0.026237964630126953,2025-12-17T21:46:44.631189
107,48,6,"[0, 17, 34, 51, 68, 85]",0.01905226707458496,2025-12-17T21:46:44.650344
107,49,3,"[11, 69, 75]",0.005022525787353516,2025-12-17T21:46:44.655462
107,50,7,"[7, 21, 27, 51, 52, 61, 62]",0.03474783897399902,2025-12-17T21:46:44.690292
107,51,7,"[0, 20, 43, 54, 89, 97, 103]",0.03204846382141113,2025-12-17T21:46:44.722458
107,52,2,"[0, 3]",0.00177001953125,2025-12-17T21:46:44.724326
107,53,4,"[0, 1, 2, 3]",0.009228944778442383,2025-12-17T21:46:44.733607
107,54,4,"[0, 1, 2, 3]",0.008907079696655273,2025-12-17T21:46:44.742613
107,55,2,"[0, 3]",0.0017557144165039062,2025-12-17T21:46:44.744468
107,56,7,"[0, 20, 43, 54, 89, 97, 103]",0.03139781951904297,2025-12-17T21:46:44.775919
107,57,7,"[7, 21, 27, 51, 52, 61, 62]",0.035627126693725586,2025-12-17T21:46:44.811654
107,58,3,"[11, 69, 75]",0.004968881607055664,2025-12-17T21:46:44.816748
107,59,6,"[0, 17, 34, 51, 68, 85]",0.019058942794799805,2025-12-17T21:46:44.835867
107,60,7,"[5, 10, 15, 48, 58, 68, 93]",0.026276826858520508,2025-12-17T21:46:44.862242
107,61,5,"[0, 20, 37, 55, 58]",0.016498804092407227,2025-12-17T21:46:44.878836
107,62,6,"[0, 17, 34, 51, 68, 85]",0.01910114288330078,2025-12-17T21:46:44.898041
107,63,5,"[5, 8, 24, 84, 90]",0.01599287986755371,2025-12-17T21:46:44.914174
107,64,7,"[3, 25, 71, 77, 83, 89, 91]",0.029475927352905273,2025-12-17T21:46:44.943747
107,65,7,"[28, 34, 48, 71, 81, 87, 88]",0.030240535736083984,2025-12-17T21:46:44.974090
107,66,4,"[5, 58, 68, 93]",0.010074615478515625,2025-12-17T21:46:44.984275
107,67,7,"[3, 25, 71, 77, 83, 89, 91]",0.028822660446166992,2025-12-17T21:46:45.013204
107,68,6,"[27, 40, 50, 63, 82, 83]",0.021568775177001953,2025-12-17T21:46:45.034881
107,69,7,"[14, 19, 20, 54, 80, 87, 101]",0.029410839080810547,2025-12-17T21:46:45.064379
107,70,8,"[3, 11, 25, 27, 29, 64, 71, 77]",0.040886640548706055,2025-12-17T21:46:45.105379
107,71,8,"[0, 2, 41, 62, 67, 69, 76, 99]",0.04632854461669922,2025-12-17T21:46:45.151813
107,72,8,"[28, 53, 57, 69, 75, 83, 89, 91]",0.0372319221496582,2025-12-17T21:46:45.189159
107,73,7,"[0, 2, 14, 41, 62, 67, 76]",0.03296256065368652,2025-12-17T21:46:45.222219
107,74,9,"[19, 20, 27, 35, 43, 54, 89, 97, 103]",0.05540728569030762,2025-12-17T21:46:45.277732
107,75,7,"[3, 25, 71, 77, 83, 89, 91]",0.03140616416931152,2025-12-17T21:46:45.309234
107,76,6,"[0, 17, 34, 51, 68, 85]",0.018706321716308594,2025-12-17T21:46:45.328105
107,77,9,"[5, 10, 15, 48, 58, 68, 70, 93, 103]",0.05551505088806152,2025-12-17T21:46:45.383748
107,78,4,"[0, 26, 52, 78]",0.008696556091308594,2025-12-17T21:46:45.392648
107,79,7,"[17, 23, 24, 35, 54, 57, 68]",0.035851240158081055,2025-12-17T21:46:45.428600
107,80,7,"[0, 15, 30, 45, 60, 75, 90]",0.026458263397216797,2025-12-17T21:46:45.455164
107,81,4,"[0, 26, 52, 78]",0.008456707000732422,2025-12-17T21:46:45.463714
107,82,7,"[12, 24, 31, 52, 60, 100, 103]",0.0328216552734375,2025-12-17T21:46:45.496604
107,83,7,"[3, 25, 71, 77, 83, 89, 91]",0.02871847152709961,2025-12-17T21:46:45.525543
107,84,5,"[0, 20, 37, 55, 58]",0.018771648406982422,2025-12-17T21:46:45.544414
107,85,5,"[16, 60, 70, 84, 98]",0.018829822540283203,2025-12-17T21:46:45.563393
107,86,7,"[3, 25, 71, 77, 83, 89, 91]",0.027295351028442383,2025-12-17T21:46:45.590796
107,87,8,"[4, 11, 13, 54, 69, 75, 86, 94]",0.04019761085510254,2025-12-17T21:46:45.631153
107,88,6,"[21, 31, 68, 77, 81, 93]",0.022232770919799805,2025-12-17T21:46:45.653492
107,89,5,"[0, 21, 42, 63, 84]",0.012446880340576172,2025-12-17T21:46:45.666029
107,90,6,"[20, 34, 48, 59, 81, 88]",0.021302223205566406,2025-12-17T21:46:45.687419
107,91,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.03763580322265625,2025-12-17T21:46:45.725254
107,92,6,"[0, 3, 83, 86, 95, 98]",0.01801300048828125,2025-12-17T21:46:45.743361
107,93,6,"[0, 17, 34, 51, 68, 85]",0.0198214054107666,2025-12-17T21:46:45.763279
107,94,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.039602041244506836,2025-12-17T21:46:45.802981
107,95,4,"[0, 3, 98, 101]",0.009044885635375977,2025-12-17T21:46:45.812130
107,96,9,"[9, 21, 34, 68, 77, 81, 82, 87, 89]",0.05642366409301758,2025-12-17T21:46:45.868656
107,97,8,"[28, 53, 57, 69, 75, 83, 89, 91]",0.04134249687194824,2025-12-17T21:46:45.910122
107,98,3,"[0, 3, 101]",0.004763364791870117,2025-12-17T21:46:45.914982
107,99,7,"[3, 25, 71, 77, 83, 89, 91]",0.0312039852142334,2025-12-17T21:46:45.946255
107,100,7,"[0, 1, 2, 3, 4, 5, 6]",0.028652667999267578,2025-12-17T21:46:45.975006
107,101,2,"[0, 3]",0.0017368793487548828,2025-12-17T21:46:45.976842
107,102,5,"[0, 1, 2, 3, 4]",0.013831377029418945,2025-12-17T21:46:45.990717
107,103,4,"[0, 1, 2, 3]",0.009180545806884766,2025-12-17T21:46:45.999965
107,105,3,"[0, 1, 2]",0.004214286804199219,2025-12-17T21:46:46.004252
107,106,2,"[31, 35]",0.0020148754119873047,2025-12-17T21:46:46.006346
108,1,2,"[31, 35]",0.0020170211791992188,2025-12-17T21:46:46.008436
108,2,3,"[0, 1, 2]",0.0042765140533447266,2025-12-17T21:46:46.012750
108,4,4,"[0, 1, 2, 3]",0.008800745010375977,2025-12-17T21:46:46.021602
108,5,5,"[0, 1, 2, 3, 4]",0.014716625213623047,2025-12-17T21:46:46.036392
108,7,7,"[0, 1, 2, 3, 4, 5, 6]",0.027127504348754883,2025-12-17T21:46:46.063620
108,8,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.04055500030517578,2025-12-17T21:46:46.104295
108,10,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.03683280944824219,2025-12-17T21:46:46.141225
108,11,7,"[0, 20, 33, 55, 58, 64, 92]",0.03647756576538086,2025-12-17T21:46:46.177803
108,13,8,"[16, 27, 35, 62, 69, 73, 85, 92]",0.04379105567932129,2025-12-17T21:46:46.221699
108,14,7,"[10, 12, 29, 35, 37, 48, 58]",0.03050374984741211,2025-12-17T21:46:46.252404
108,16,6,"[10, 37, 48, 70, 80, 106]",0.02132892608642578,2025-12-17T21:46:46.273837
108,17,6,"[20, 34, 48, 59, 81, 88]",0.021424055099487305,2025-12-17T21:46:46.295368
108,19,6,"[10, 37, 48, 70, 80, 106]",0.021414995193481445,2025-12-17T21:46:46.316889
108,20,6,"[0, 35, 57, 75, 97, 103]",0.022549152374267578,2025-12-17T21:46:46.339621
108,22,8,"[0, 9, 28, 29, 70, 75, 80, 90]",0.048905372619628906,2025-12-17T21:46:46.388634
108,23,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.03681445121765137,2025-12-17T21:46:46.425558
108,25,7,"[0, 9, 28, 29, 70, 75, 90]",0.03471994400024414,2025-12-17T21:46:46.460376
108,26,8,"[16, 27, 35, 62, 69, 73, 85, 92]",0.04486346244812012,2025-12-17T21:46:46.505348
108,28,7,"[21, 27, 33, 54, 67, 70, 77]",0.03213191032409668,2025-12-17T21:46:46.537601
108,29,6,"[14, 20, 37, 43, 55, 58]",0.0241241455078125,2025-12-17T21:46:46.561834
108,31,5,"[39, 51, 83, 85, 91]",0.018987178802490234,2025-12-17T21:46:46.580959
108,32,4,"[14, 37, 43, 55]",0.013159990310668945,2025-12-17T21:46:46.594219
108,34,3,"[35, 75, 103]",0.005692005157470703,2025-12-17T21:46:46.600012
108,35,2,"[10, 48]",0.0034809112548828125,2025-12-17T21:46:46.603579
108,37,2,"[3, 77]",0.002535104751586914,2025-12-17T21:46:46.606188
108,38,4,"[0, 3, 41, 44]",0.00894474983215332,2025-12-17T21:46:46.615188
108,40,5,"[39, 51, 83, 85, 91]",0.017073631286621094,2025-12-17T21:46:46.632353
108,41,5,"[25, 69, 83, 89, 91]",0.014742374420166016,2025-12-17T21:46:46.647179
108,43,7,"[3, 25, 71, 77, 83, 89, 91]",0.028586864471435547,2025-12-17T21:46:46.675860
108,44,7,"[3, 25, 71, 77, 83, 89, 91]",0.02754950523376465,2025-12-17T21:46:46.703540
108,46,9,"[3, 25, 29, 64, 71, 77, 83, 89, 91]",0.051488399505615234,2025-12-17T21:46:46.755145
108,47,7,"[13, 22, 38, 64, 80, 97, 107]",0.03382086753845215,2025-12-17T21:46:46.789073
108,49,8,"[0, 13, 26, 39, 52, 65, 78, 91]",0.03807187080383301,2025-12-17T21:46:46.827244
108,50,7,"[8, 48, 49, 54, 59, 67, 76]",0.03348255157470703,2025-12-17T21:46:46.860828
108,52,7,"[0, 1, 2, 3, 4, 5, 6]",0.02758932113647461,2025-12-17T21:46:46.888574
108,53,5,"[0, 1, 2, 3, 4]",0.0137481689453125,2025-12-17T21:46:46.902418
108,55,5,"[0, 1, 2, 3, 4]",0.013838052749633789,2025-12-17T21:46:46.916346
